File Path,Code Added,Code Deleted,Code Modified,Comment Added,Comment Deleted,Comment Modified
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\AZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BB.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BD.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BF.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BH.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BJ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BS.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BW.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\BZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CD.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CF.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CH.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CK.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CL.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CU.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CV.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CX.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\CZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\DE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\DJ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\DK.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\DM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\DO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\DZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\EC.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\EE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\EG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ER.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ES.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ET.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\FI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\FJ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\FK.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\FM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\FO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\FR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GB.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GD.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GF.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GH.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GL.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GP.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GQ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GU.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GW.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\GY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\HK.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\HN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\HR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\HT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\HU.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ID.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\IE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\IL.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\IM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\IN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\IQ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\IR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\IS.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\IT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\JE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\JM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\JO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\JP.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KH.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KP.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KW.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\KZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LB.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LC.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LK.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LS.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LU.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LV.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\LY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MC.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MD.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ME.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MH.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MK.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ML.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MP.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MQ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MS.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MU.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MV.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MW.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MX.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\MZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NC.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NF.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NL.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NP.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NU.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\NZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\OM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PF.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PH.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PK.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PL.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PS.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PW.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\PY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\QA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\RE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\RO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\RS.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\RU.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\RW.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SB.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SC.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SD.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SH.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SK.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SL.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ST.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SV.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\SZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TC.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TD.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TH.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TJ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TL.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TO.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TR.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TV.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TW.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\TZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\UA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\UG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\US.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\UY.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\UZ.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\VA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\VC.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\VE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\VG.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\VI.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\VN.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\VU.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\WF.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\WS.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\YE.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\YT.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ZA.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ZM.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\ZW.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\alt-af.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\alt-an.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\alt-as.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\alt-eu.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\alt-na.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\alt-oc.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\alt-sa.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\data\regions\alt-ww.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\lib\statuses.js",9,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\lib\supported.js",9,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\unpacker\agents.js",43,0,0,1,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\unpacker\browserVersions.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\unpacker\browsers.js",1,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\unpacker\feature.js",43,0,0,2,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\unpacker\features.js",1,0,0,4,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\unpacker\index.js",4,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\dist\unpacker\region.js",19,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\caniuse-lite\package.json",34,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\electron-to-chromium\README.md",128,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\electron-to-chromium\chromium-versions.js",85,0,0,0,0,0
"node_modules\.pnpm\browserslist@4.28.1\node_modules\electron-to-chromium\chromium-versions.json",1,0,0,0,0,0
